TransactionID,Date,Month,Category,Amount,MerchantName,IsAnomaly
TXN01500,2024-04-15,April,Transport,4.2,Uber,0
TXN01501,2024-04-15,April,Transport,4.19,Metro Transit,0
TXN01502,2024-04-15,April,Transport,1.85,EZPass Toll,0
TXN01503,2024-04-15,April,Entertainment,4.16,Spotify,0
TXN01504,2024-04-15,April,Entertainment,5.31,Netflix,0
TXN01505,2024-04-15,April,Shopping,2.57,H&M,0
TXN01506,2024-04-15,April,Health,3.54,Dental Care Plus,0
TXN01507,2024-04-15,April,Health,2.82,Mayo Clinic Portal,0
TXN01508,2024-04-16,April,Food,5.98,Olive Garden,0
TXN01509,2024-04-16,April,Food,2.95,FreshMart,0
TXN01510,2024-04-16,April,Food,5.32,Trader Joe's,0
TXN01511,2024-04-16,April,Food,5.31,Tim Hortons,0
TXN01512,2024-04-16,April,Transport,3.7,ParkNow,0
TXN01513,2024-04-16,April,Transport,2.41,Lyft,0
TXN01514,2024-04-16,April,Entertainment,3.43,HBO Max,0
TXN01515,2024-04-16,April,Entertainment,3.25,Dave & Buster's,0
TXN01516,2024-04-16,April,Entertainment,4.31,Ticketmaster,0
TXN01517,2024-04-16,April,Entertainment,2.57,Apple TV+,0
TXN01518,2024-04-16,April,Entertainment,3.69,Apple TV+,0
TXN01519,2024-04-16,April,Shopping,8.03,PetSmart,0
TXN01520,2024-04-17,April,Food,6.34,Dunkin',0
TXN01521,2024-04-17,April,Food,3.98,Five Guys,0
TXN01522,2024-04-17,April,Food,5.68,Subway,0
TXN01523,2024-04-17,April,Food,4.93,Panda Express,0
TXN01524,2024-04-17,April,Transport,2.55,Metro Transit,0
TXN01525,2024-04-17,April,Transport,2.69,Lyft,0
TXN01526,2024-04-17,April,Transport,4.16,Sunoco,0
TXN01527,2024-04-17,April,Transport,3.6,Metro Transit,0
TXN01528,2024-04-17,April,Transport,2.34,SpeedyPark,0
TXN01529,2024-04-17,April,Entertainment,4.09,HBO Max,0
TXN01530,2024-04-17,April,Entertainment,2.9,Bowling Alley,0
TXN01531,2024-04-17,April,Entertainment,3.97,Apple TV+,0
TXN01532,2024-04-17,April,Shopping,1.59,Lowe's,0
TXN01533,2024-04-17,April,Shopping,3.68,Best Buy,0
TXN01534,2024-04-17,April,Shopping,3.77,Etsy,0
TXN01535,2024-04-17,April,Shopping,8.74,Macy's,0
TXN01536,2024-04-18,April,Food,6.19,Panda Express,0
TXN01537,2024-04-18,April,Food,5.29,Safeway,0
TXN01538,2024-04-18,April,Transport,3.35,Sunoco,0
TXN01539,2024-04-18,April,Shopping,4.08,Zara,0
TXN01540,2024-04-18,April,Shopping,5.63,Target,0
TXN01541,2024-04-18,April,Shopping,3.39,IKEA,0
TXN01542,2024-04-18,April,Shopping,3.52,TJ Maxx,0
TXN01543,2024-04-18,April,Shopping,4.11,Lowe's,0
TXN01544,2024-04-18,April,Health,1.5,Walgreens,0
TXN01545,2024-04-18,April,Utilities,12.28,Water Dept,0
TXN01546,2024-04-18,April,Utilities,6.89,T-Mobile,0
TXN01547,2024-04-19,April,Food,6.44,Trader Joe's,0
TXN01548,2024-04-19,April,Food,5.62,Starbucks,0
TXN01549,2024-04-19,April,Food,5.48,Chili's,0
TXN01550,2024-04-19,April,Food,5.57,Dunkin',0
TXN01551,2024-04-19,April,Food,4.99,Panera Bread,0
TXN01552,2024-04-19,April,Food,4.81,Panera Bread,0
TXN01553,2024-04-19,April,Food,5.65,Tim Hortons,0
TXN01554,2024-04-19,April,Food,5.74,Jersey Mike's,0
TXN01555,2024-04-19,April,Transport,2.48,Hertz,0
TXN01556,2024-04-19,April,Transport,4.47,Circle K,0
TXN01557,2024-04-19,April,Entertainment,2.41,Live Nation,0
TXN01558,2024-04-19,April,Shopping,3.4,PetSmart,0
TXN01559,2024-04-19,April,Health,5.13,Gold's Gym,0
TXN01560,2024-04-19,April,Subscriptions,5.45,Dropbox,0
TXN01561,2024-04-20,April,Housing,409.4,Greenview Property Mgmt,0
TXN01562,2024-04-20,April,Food,4.0,Tim Hortons,0
TXN01563,2024-04-20,April,Food,5.52,Chipotle,0
TXN01564,2024-04-20,April,Transport,3.33,Circle K,0
TXN01565,2024-04-20,April,Transport,3.62,Sunoco,0
TXN01566,2024-04-20,April,Transport,2.64,BP Fuel,0
TXN01567,2024-04-20,April,Transport,2.32,Lyft,0
TXN01568,2024-04-20,April,Entertainment,4.39,ESPN+,0
TXN01569,2024-04-20,April,Entertainment,4.55,Netflix,0
TXN01570,2024-04-20,April,Entertainment,2.6,AMC Theaters,0
TXN01571,2024-04-20,April,Shopping,6.58,HomeDepot,0
TXN01572,2024-04-20,April,Shopping,5.6,Etsy,0
TXN01573,2024-04-20,April,Shopping,8.57,Target,0
TXN01574,2024-04-20,April,Utilities,8.7,Xfinity,0
TXN01575,2024-04-21,April,Food,5.7,Olive Garden,0
TXN01576,2024-04-21,April,Food,5.67,Panera Bread,0
TXN01577,2024-04-21,April,Transport,4.28,Uber,0
TXN01578,2024-04-21,April,Transport,4.07,Hertz,0
TXN01579,2024-04-21,April,Entertainment,2.82,Ticketmaster,0
TXN01580,2024-04-21,April,Entertainment,5.64,ESPN+,0
TXN01581,2024-04-21,April,Entertainment,3.77,Spotify,0
TXN01582,2024-04-21,April,Entertainment,4.36,ESPN+,0
TXN01583,2024-04-21,April,Shopping,4.87,IKEA,0
TXN01584,2024-04-21,April,Health,6.47,Walgreens,0
TXN01585,2024-04-22,April,Food,6.79,Olive Garden,0
TXN01586,2024-04-22,April,Food,4.4,Tim Hortons,0
TXN01587,2024-04-22,April,Food,4.77,Shake Shack,0
TXN01588,2024-04-22,April,Food,5.96,Panda Express,0
TXN01589,2024-04-22,April,Food,6.11,Whole Foods,0
TXN01590,2024-04-22,April,Transport,3.17,EZPass Toll,0
TXN01591,2024-04-22,April,Transport,2.11,Valero,0
TXN01592,2024-04-22,April,Entertainment,3.99,Live Nation,0
TXN01593,2024-04-22,April,Shopping,1.59,TJ Maxx,0
TXN01594,2024-04-22,April,Shopping,5.8,Gap,0
TXN01595,2024-04-22,April,Shopping,7.06,Lowe's,0
TXN01596,2024-04-22,April,Shopping,4.85,Target,0
TXN01597,2024-04-22,April,Shopping,3.2,Costco,0
TXN01598,2024-04-22,April,Health,4.89,Mayo Clinic Portal,0
TXN01599,2024-04-22,April,Subscriptions,5.96,Amazon Prime,0
TXN01600,2024-04-23,April,Food,4.22,Starbucks,0
TXN01601,2024-04-23,April,Food,4.41,Chili's,0
TXN01602,2024-04-23,April,Food,3.76,McDonald's,0
TXN01603,2024-04-23,April,Transport,2.67,Uber,0
TXN01604,2024-04-23,April,Transport,2.11,Uber,0
TXN01605,2024-04-23,April,Transport,2.5,Uber,0
TXN01606,2024-04-23,April,Entertainment,3.37,Disney+,0
TXN01607,2024-04-23,April,Shopping,5.26,Lowe's,0
TXN01608,2024-04-23,April,Shopping,6.69,Nike Store,0
TXN01609,2024-04-23,April,Shopping,2.36,Costco,0
TXN01610,2024-04-23,April,Shopping,1.86,Best Buy,0
TXN01611,2024-04-23,April,Shopping,5.15,Etsy,0
TXN01612,2024-04-23,April,Shopping,6.8,Target,0
TXN01613,2024-04-23,April,Subscriptions,5.88,LastPass,0
TXN01614,2024-04-23,April,Subscriptions,5.84,Canva Pro,0
TXN01615,2024-04-24,April,Food,4.46,Five Guys,0
TXN01616,2024-04-24,April,Food,6.03,Olive Garden,0
TXN01617,2024-04-24,April,Food,4.59,Chipotle,0
TXN01618,2024-04-24,April,Transport,2.39,Lyft,0
TXN01619,2024-04-24,April,Transport,3.09,Circle K,0
TXN01620,2024-04-24,April,Transport,2.07,Shell Gas,0
TXN01621,2024-04-24,April,Entertainment,3.32,Netflix,0
TXN01622,2024-04-24,April,Entertainment,6.81,Spotify,0
TXN01623,2024-04-24,April,Entertainment,4.65,Regal Cinemas,0
TXN01624,2024-04-24,April,Entertainment,5.41,Regal Cinemas,0
TXN01625,2024-04-24,April,Entertainment,6.24,Steam,0
TXN01626,2024-04-24,April,Shopping,5.99,Lowe's,0
TXN01627,2024-04-24,April,Shopping,4.3,HomeDepot,0
TXN01628,2024-04-24,April,Health,6.07,Mayo Clinic Portal,0
TXN01629,2024-04-24,April,Health,3.75,Anytime Fitness,0
TXN01630,2024-04-24,April,Subscriptions,6.72,Dropbox,0
TXN01631,2024-04-25,April,Food,6.17,Five Guys,0
TXN01632,2024-04-25,April,Food,4.17,Safeway,0
TXN01633,2024-04-25,April,Food,3.3,Chili's,0
TXN01634,2024-04-25,April,Food,5.45,Chili's,0
TXN01635,2024-04-25,April,Transport,3.14,BP Fuel,0
TXN01636,2024-04-25,April,Transport,2.92,Uber,0
TXN01637,2024-04-25,April,Transport,2.56,BP Fuel,0
TXN01638,2024-04-25,April,Transport,2.13,Enterprise,0
TXN01639,2024-04-25,April,Transport,2.45,Metro Transit,0
TXN01640,2024-04-25,April,Entertainment,4.8,Ticketmaster,0
TXN01641,2024-04-25,April,Entertainment,2.68,Dave & Buster's,0
TXN01642,2024-04-25,April,Shopping,2.4,TJ Maxx,0
TXN01643,2024-04-25,April,Shopping,4.35,Nike Store,0
TXN01644,2024-04-25,April,Shopping,4.03,PetSmart,0
TXN01645,2024-04-25,April,Shopping,8.32,IKEA,0
TXN01646,2024-04-25,April,Shopping,3.57,Etsy,0
TXN01647,2024-04-25,April,Health,7.57,Gold's Gym,0
TXN01648,2024-04-25,April,Health,5.59,Urgent Care,0
TXN01649,2024-04-26,April,Food,6.51,Jersey Mike's,0
TXN01650,2024-04-26,April,Food,6.41,Dunkin',0
TXN01651,2024-04-26,April,Food,6.14,Tim Hortons,0
TXN01652,2024-04-26,April,Food,4.87,Shake Shack,0
TXN01653,2024-04-26,April,Food,4.74,FreshMart,0
TXN01654,2024-04-26,April,Transport,2.17,Hertz,0
TXN01655,2024-04-26,April,Transport,3.08,EZPass Toll,0
TXN01656,2024-04-26,April,Transport,3.24,BP Fuel,0
TXN01657,2024-04-26,April,Shopping,6.22,H&M,0
TXN01658,2024-04-26,April,Shopping,6.34,Amazon,0
TXN01659,2024-04-26,April,Shopping,6.15,Costco,0
TXN01660,2024-04-26,April,Health,7.26,Mayo Clinic Portal,0
TXN01661,2024-04-26,April,Subscriptions,6.75,Dropbox,0
TXN01662,2024-04-27,April,Food,5.49,Chili's,0
TXN01663,2024-04-27,April,Food,5.86,Tim Hortons,0
TXN01664,2024-04-27,April,Food,5.27,FreshMart,0
TXN01665,2024-04-27,April,Food,3.99,Olive Garden,0
TXN01666,2024-04-27,April,Food,6.01,Trader Joe's,0
TXN01667,2024-04-27,April,Food,5.38,Trader Joe's,0
TXN01668,2024-04-27,April,Food,4.38,Five Guys,0
TXN01669,2024-04-27,April,Transport,4.04,Shell Gas,0
TXN01670,2024-04-27,April,Entertainment,2.5,Bowling Alley,0
TXN01671,2024-04-27,April,Shopping,6.1,Old Navy,0
TXN01672,2024-04-27,April,Shopping,4.08,Macy's,0
TXN01673,2024-04-27,April,Health,6.01,Vision Works,0
TXN01674,2024-04-27,April,Health,5.2,Mayo Clinic Portal,0
TXN01675,2024-04-27,April,Subscriptions,6.15,Dropbox,0
TXN01676,2024-04-28,April,Food,5.55,Panera Bread,0
TXN01677,2024-04-28,April,Food,7.02,Local Bistro,0
TXN01678,2024-04-28,April,Food,3.87,Jersey Mike's,0
TXN01679,2024-04-28,April,Food,5.23,Panera Bread,0
TXN01680,2024-04-28,April,Food,5.34,Starbucks,0
TXN01681,2024-04-28,April,Food,4.52,Kroger,0
TXN01682,2024-04-28,April,Food,4.47,Olive Garden,0
TXN01683,2024-04-28,April,Transport,3.6,Enterprise,0
TXN01684,2024-04-28,April,Entertainment,4.65,Spotify,0
TXN01685,2024-04-28,April,Entertainment,2.44,Live Nation,0
TXN01686,2024-04-28,April,Entertainment,5.33,Live Nation,0
TXN01687,2024-04-28,April,Entertainment,5.05,Ticketmaster,0
TXN01688,2024-04-28,April,Shopping,10.75,Costco,0
TXN01689,2024-04-28,April,Shopping,4.56,Macy's,0
TXN01690,2024-04-28,April,Shopping,5.22,eBay,0
TXN01691,2024-04-28,April,Health,6.17,Mayo Clinic Portal,0
TXN01692,2024-04-28,April,Utilities,16.87,T-Mobile,0
TXN01693,2024-04-29,April,Food,6.04,Local Bistro,0
TXN01694,2024-04-29,April,Food,4.62,Trader Joe's,0
TXN01695,2024-04-29,April,Food,4.79,Chili's,0
TXN01696,2024-04-29,April,Food,5.75,Kroger,0
TXN01697,2024-04-29,April,Food,4.44,Shake Shack,0
TXN01698,2024-04-29,April,Food,4.71,Safeway,0
TXN01699,2024-04-29,April,Food,4.94,Kroger,0
TXN01700,2024-04-29,April,Food,5.96,Dunkin',0
TXN01701,2024-04-29,April,Transport,2.95,Zipcar,0
TXN01702,2024-04-29,April,Transport,2.77,ParkNow,0
TXN01703,2024-04-29,April,Transport,2.96,ParkNow,0
TXN01704,2024-04-29,April,Transport,1.99,Valero,0
TXN01705,2024-04-29,April,Transport,3.45,Chevron,0
TXN01706,2024-04-29,April,Transport,2.08,Valero,0
TXN01707,2024-04-29,April,Transport,2.59,BP Fuel,0
TXN01708,2024-04-29,April,Entertainment,2.87,HBO Max,0
TXN01709,2024-04-29,April,Entertainment,3.28,Apple TV+,0
TXN01710,2024-04-29,April,Entertainment,7.16,Regal Cinemas,0
TXN01711,2024-04-29,April,Shopping,2.73,IKEA,0
TXN01712,2024-04-29,April,Utilities,15.8,T-Mobile,0
TXN01713,2024-04-29,April,Subscriptions,7.53,Grammarly,0
TXN01714,2024-04-30,April,Food,7.27,Chipotle,0
TXN01715,2024-04-30,April,Food,5.25,Whole Foods,0
TXN01716,2024-04-30,April,Food,5.33,Panera Bread,0
TXN01717,2024-04-30,April,Food,4.67,Local Bistro,0
TXN01718,2024-04-30,April,Food,4.6,Kroger,0
TXN01719,2024-04-30,April,Transport,2.44,Zipcar,0
TXN01720,2024-04-30,April,Entertainment,3.07,Regal Cinemas,0
TXN01721,2024-04-30,April,Shopping,4.06,H&M,0
TXN01722,2024-04-30,April,Shopping,2.11,Nordstrom,0
TXN01723,2024-04-30,April,Shopping,5.9,TJ Maxx,0
TXN01724,2024-04-30,April,Shopping,6.43,Costco,0
TXN01725,2024-04-30,April,Health,3.94,Dr. Smith MD,0
TXN01726,2024-05-01,May,Food,4.84,Panda Express,0
TXN01727,2024-05-01,May,Food,3.72,Chipotle,0
TXN01728,2024-05-01,May,Food,4.98,Local Bistro,0
TXN01729,2024-05-01,May,Food,4.75,McDonald's,0
TXN01730,2024-05-01,May,Transport,2.94,Uber,0
TXN01731,2024-05-01,May,Transport,2.69,Hertz,0
TXN01732,2024-05-01,May,Transport,3.66,Shell Gas,0
TXN01733,2024-05-01,May,Transport,2.69,Hertz,0
TXN01734,2024-05-01,May,Transport,4.14,Circle K,0
TXN01735,2024-05-01,May,Entertainment,4.37,Netflix,0
TXN01736,2024-05-01,May,Entertainment,3.84,Disney+,0
TXN01737,2024-05-01,May,Entertainment,3.32,HBO Max,0
TXN01738,2024-05-01,May,Shopping,3.69,Etsy,0
TXN01739,2024-05-01,May,Shopping,6.49,eBay,0
TXN01740,2024-05-01,May,Shopping,5.41,Costco,0
TXN01741,2024-05-01,May,Health,8.43,Dental Care Plus,0
TXN01742,2024-05-02,May,Food,3.87,Panda Express,0
TXN01743,2024-05-02,May,Food,3.99,Subway,0
TXN01744,2024-05-02,May,Food,4.26,Tim Hortons,0
TXN01745,2024-05-02,May,Food,3.59,Chili's,0
TXN01746,2024-05-02,May,Transport,3.36,Valero,0
TXN01747,2024-05-02,May,Entertainment,4.23,Ticketmaster,0
TXN01748,2024-05-02,May,Shopping,4.4,Old Navy,0
TXN01749,2024-05-02,May,Shopping,3.25,PetSmart,0
TXN01750,2024-05-02,May,Shopping,4.35,Etsy,0
TXN01751,2024-05-02,May,Health,4.98,Gold's Gym,0
TXN01752,2024-05-03,May,Housing,251.88,Oakwood Leasing,0
TXN01753,2024-05-03,May,Housing,250.34,Sunshine Apartments,0
TXN01754,2024-05-03,May,Food,5.73,Local Bistro,0
TXN01755,2024-05-03,May,Food,3.91,Tim Hortons,0
TXN01756,2024-05-03,May,Food,3.84,Chili's,0
TXN01757,2024-05-03,May,Food,4.99,Panda Express,0
TXN01758,2024-05-03,May,Food,3.32,Jersey Mike's,0
TXN01759,2024-05-03,May,Transport,4.46,Lyft,0
TXN01760,2024-05-03,May,Transport,2.89,Zipcar,0
TXN01761,2024-05-03,May,Transport,2.93,Valero,0
TXN01762,2024-05-03,May,Transport,4.19,Chevron,0
TXN01763,2024-05-03,May,Entertainment,5.49,Bowling Alley,0
TXN01764,2024-05-03,May,Shopping,5.88,PetSmart,0
TXN01765,2024-05-03,May,Shopping,2.98,eBay,0
TXN01766,2024-05-03,May,Shopping,6.03,Best Buy,0
TXN01767,2024-05-03,May,Health,9.6,Vision Works,0
TXN01768,2024-05-03,May,Subscriptions,7.82,Apple One,0
TXN01769,2024-05-04,May,Food,4.69,Chili's,0
TXN01770,2024-05-04,May,Food,3.99,Domino's,0
TXN01771,2024-05-04,May,Food,3.78,McDonald's,0
TXN01772,2024-05-04,May,Food,3.74,Jersey Mike's,0
TXN01773,2024-05-04,May,Food,4.94,Chipotle,0
TXN01774,2024-05-04,May,Transport,2.94,BP Fuel,0
TXN01775,2024-05-04,May,Transport,3.68,Metro Transit,0
TXN01776,2024-05-04,May,Entertainment,2.54,Steam,0
TXN01777,2024-05-04,May,Entertainment,4.19,ESPN+,0
TXN01778,2024-05-04,May,Shopping,2.41,Target,0
TXN01779,2024-05-04,May,Utilities,13.18,Water Dept,0
TXN01780,2024-05-05,May,Food,3.04,Trader Joe's,0
TXN01781,2024-05-05,May,Transport,3.13,Uber,0
TXN01782,2024-05-05,May,Transport,3.48,Metro Transit,0
TXN01783,2024-05-05,May,Transport,4.05,ParkNow,0
TXN01784,2024-05-05,May,Entertainment,3.82,Ticketmaster,0
TXN01785,2024-05-05,May,Entertainment,3.56,Dave & Buster's,0
TXN01786,2024-05-05,May,Entertainment,3.64,Dave & Buster's,0
TXN01787,2024-05-05,May,Shopping,3.89,Best Buy,0
TXN01788,2024-05-05,May,Shopping,4.29,eBay,0
TXN01789,2024-05-05,May,Shopping,1.56,Target,0
TXN01790,2024-05-05,May,Shopping,3.33,H&M,0
TXN01791,2024-05-05,May,Shopping,4.59,Walmart,0
TXN01792,2024-05-05,May,Utilities,4.35,Internet Pro,0
TXN01793,2024-05-06,May,Food,4.46,Panda Express,0
TXN01794,2024-05-06,May,Food,2.89,Chipotle,0
TXN01795,2024-05-06,May,Transport,2.86,EZPass Toll,0
TXN01796,2024-05-06,May,Transport,3.96,Shell Gas,0
TXN01797,2024-05-06,May,Transport,3.9,SpeedyPark,0
TXN01798,2024-05-06,May,Transport,2.86,Uber,0
TXN01799,2024-05-06,May,Entertainment,6.55,HBO Max,0
TXN01800,2024-05-06,May,Entertainment,5.32,Bowling Alley,0
TXN01801,2024-05-06,May,Entertainment,4.33,Netflix,0
TXN01802,2024-05-06,May,Shopping,3.71,Zara,0
TXN01803,2024-05-06,May,Shopping,2.65,TJ Maxx,0
TXN01804,2024-05-06,May,Health,6.45,Gold's Gym,0
TXN01805,2024-05-06,May,Utilities,10.33,AT&T,0
TXN01806,2024-05-06,May,Utilities,13.97,City Electric Co,0
TXN01807,2024-05-07,May,Housing,247.23,Metro Realty,0
TXN01808,2024-05-07,May,Food,5.74,Whole Foods,0
TXN01809,2024-05-07,May,Food,4.5,Chili's,0
TXN01810,2024-05-07,May,Food,4.46,Chili's,0
TXN01811,2024-05-07,May,Food,4.37,Starbucks,0
TXN01812,2024-05-07,May,Food,5.16,Starbucks,0
TXN01813,2024-05-07,May,Entertainment,5.74,Regal Cinemas,0
TXN01814,2024-05-07,May,Shopping,3.01,Zara,0
TXN01815,2024-05-07,May,Shopping,6.66,Lowe's,0
TXN01816,2024-05-07,May,Shopping,2.97,TJ Maxx,0
TXN01817,2024-05-07,May,Subscriptions,7.64,YouTube Premium,0
TXN01818,2024-05-08,May,Food,5.38,Kroger,0
TXN01819,2024-05-08,May,Food,3.67,Tim Hortons,0
TXN01820,2024-05-08,May,Food,4.85,FreshMart,0
TXN01821,2024-05-08,May,Food,4.54,Starbucks,0
TXN01822,2024-05-08,May,Food,3.62,Dunkin',0
TXN01823,2024-05-08,May,Transport,3.89,Lyft,0
TXN01824,2024-05-08,May,Transport,3.07,Hertz,0
TXN01825,2024-05-08,May,Transport,3.6,Hertz,0
TXN01826,2024-05-08,May,Transport,3.21,Circle K,0
TXN01827,2024-05-08,May,Entertainment,5.05,Spotify,0
TXN01828,2024-05-08,May,Entertainment,5.01,Ticketmaster,0
TXN01829,2024-05-08,May,Shopping,3.0,IKEA,0
TXN01830,2024-05-08,May,Shopping,5.5,Macy's,0
TXN01831,2024-05-08,May,Shopping,5.68,Gap,0
TXN01832,2024-05-08,May,Shopping,6.63,Macy's,0
TXN01833,2024-05-08,May,Shopping,3.77,H&M,0
TXN01834,2024-05-08,May,Health,3.07,Planet Fitness,0
TXN01835,2024-05-08,May,Utilities,5.03,City Electric Co,0
TXN01836,2024-05-08,May,Subscriptions,7.11,Canva Pro,0
TXN01837,2024-05-09,May,Housing,223.64,Greenview Property Mgmt,0
TXN01838,2024-05-09,May,Food,3.35,Olive Garden,0
TXN01839,2024-05-09,May,Food,4.28,Local Bistro,0
TXN01840,2024-05-09,May,Food,6.06,Panda Express,0
TXN01841,2024-05-09,May,Food,3.0,FreshMart,0
TXN01842,2024-05-09,May,Food,5.71,Panda Express,0
TXN01843,2024-05-09,May,Food,3.58,Subway,0
TXN01844,2024-05-09,May,Food,4.03,Five Guys,0
TXN01845,2024-05-09,May,Food,2.77,Chipotle,0
TXN01846,2024-05-09,May,Food,4.07,Subway,0
TXN01847,2024-05-09,May,Food,3.96,Panda Express,0
TXN01848,2024-05-09,May,Transport,2.63,Circle K,0
TXN01849,2024-05-09,May,Transport,2.65,BP Fuel,0
TXN01850,2024-05-09,May,Transport,3.77,SpeedyPark,0
TXN01851,2024-05-09,May,Entertainment,7.2,Regal Cinemas,0
TXN01852,2024-05-09,May,Entertainment,1.5,Netflix,0
TXN01853,2024-05-09,May,Entertainment,4.97,Apple TV+,0
TXN01854,2024-05-09,May,Entertainment,4.79,Bowling Alley,0
TXN01855,2024-05-09,May,Shopping,4.12,Etsy,0
TXN01856,2024-05-09,May,Shopping,3.56,Walmart,0
TXN01857,2024-05-10,May,Food,4.32,Tim Hortons,0
TXN01858,2024-05-10,May,Food,3.67,Tim Hortons,0
TXN01859,2024-05-10,May,Food,4.12,McDonald's,0
TXN01860,2024-05-10,May,Food,4.55,Safeway,0
TXN01861,2024-05-10,May,Transport,1.61,ParkNow,0
TXN01862,2024-05-10,May,Transport,3.35,Chevron,0
TXN01863,2024-05-10,May,Transport,2.07,Sunoco,0
TXN01864,2024-05-10,May,Transport,3.35,Valero,0
TXN01865,2024-05-10,May,Transport,1.56,BP Fuel,0
TXN01866,2024-05-10,May,Entertainment,7.96,Bowling Alley,0
TXN01867,2024-05-10,May,Entertainment,2.03,Apple TV+,0
TXN01868,2024-05-10,May,Shopping,2.41,Amazon,0
TXN01869,2024-05-10,May,Shopping,9.54,Nordstrom,0
TXN01870,2024-05-10,May,Shopping,4.86,Old Navy,0
TXN01871,2024-05-10,May,Health,6.09,Dental Care Plus,0
TXN01872,2024-05-10,May,Health,11.88,Gold's Gym,0
TXN01873,2024-05-10,May,Utilities,5.71,Verizon,0
TXN01874,2024-05-11,May,Food,4.84,Olive Garden,0
TXN01875,2024-05-11,May,Entertainment,5.71,Netflix,0
TXN01876,2024-05-11,May,Entertainment,2.29,HBO Max,0
TXN01877,2024-05-11,May,Shopping,3.38,Lowe's,0
TXN01878,2024-05-11,May,Shopping,5.91,HomeDepot,0
TXN01879,2024-05-11,May,Shopping,7.49,Walmart,0
TXN01880,2024-05-11,May,Shopping,5.58,PetSmart,0
TXN01881,2024-05-11,May,Shopping,10.72,TJ Maxx,0
TXN01882,2024-05-11,May,Shopping,3.17,IKEA,0
TXN01883,2024-05-11,May,Health,7.63,Urgent Care,0
TXN01884,2024-05-11,May,Health,7.03,Vision Works,0
TXN01885,2024-05-11,May,Utilities,13.12,Natural Gas LLC,0
TXN01886,2024-05-12,May,Food,4.41,Tim Hortons,0
TXN01887,2024-05-12,May,Food,4.76,Jersey Mike's,0
TXN01888,2024-05-12,May,Food,3.7,Starbucks,0
TXN01889,2024-05-12,May,Food,4.34,Panda Express,0
TXN01890,2024-05-12,May,Food,3.52,Kroger,0
TXN01891,2024-05-12,May,Food,3.67,McDonald's,0
TXN01892,2024-05-12,May,Food,4.72,Domino's,0
TXN01893,2024-05-12,May,Food,5.13,Tim Hortons,0
TXN01894,2024-05-12,May,Food,5.01,Panda Express,0
TXN01895,2024-05-12,May,Transport,3.67,Enterprise,0
TXN01896,2024-05-12,May,Transport,2.94,Lyft,0
TXN01897,2024-05-12,May,Entertainment,4.49,HBO Max,0
TXN01898,2024-05-12,May,Entertainment,4.79,Ticketmaster,0
TXN01899,2024-05-12,May,Entertainment,4.75,Dave & Buster's,0
TXN01900,2024-05-12,May,Shopping,4.27,H&M,0
TXN01901,2024-05-12,May,Shopping,4.88,PetSmart,0
TXN01902,2024-05-12,May,Shopping,5.55,Gap,0
TXN01903,2024-05-12,May,Shopping,8.72,IKEA,0
TXN01904,2024-05-12,May,Health,5.51,Mayo Clinic Portal,0
TXN01905,2024-05-13,May,Food,3.82,Dunkin',0
TXN01906,2024-05-13,May,Food,4.48,Starbucks,0
TXN01907,2024-05-13,May,Food,3.51,Dunkin',0
TXN01908,2024-05-13,May,Transport,3.91,Circle K,0
TXN01909,2024-05-13,May,Transport,4.04,Metro Transit,0
TXN01910,2024-05-13,May,Transport,3.81,Lyft,0
TXN01911,2024-05-13,May,Transport,2.75,Enterprise,0
TXN01912,2024-05-13,May,Transport,2.72,Lyft,0
TXN01913,2024-05-13,May,Entertainment,5.76,Ticketmaster,0
TXN01914,2024-05-13,May,Entertainment,5.55,Disney+,0
TXN01915,2024-05-13,May,Shopping,4.07,PetSmart,0
TXN01916,2024-05-13,May,Shopping,6.92,Walmart,0
TXN01917,2024-05-13,May,Shopping,4.75,HomeDepot,0
TXN01918,2024-05-13,May,Shopping,7.13,PetSmart,0
TXN01919,2024-05-13,May,Subscriptions,5.63,LastPass,0
